    0.19262E-02    0.31315E+01    0.46357E-09   -0.99696E-09    0.18290E-05   -0.10102E-13    0.29573E-06    0.35140E-12
    0.19262E-02    0.38770E+01    0.42549E-10   -0.98148E-10    0.16946E-06    0.61896E-14    0.14281E-07    0.20978E-13
    0.19262E-02    0.49286E+01    0.14858E-13   -0.33660E-13    0.56259E-10    0.30372E-17    0.18178E-11    0.47470E-17
    0.19262E-02    0.64804E+01    0.16941E-25   -0.36689E-25    0.62435E-22    0.32796E-29    0.67571E-24    0.34785E-29
    0.19262E-02    0.89089E+01    0.34146E-41   -0.45475E-41    0.12450E-37    0.52133E-45    0.71429E-40    0.43053E-45
    0.19262E-02    0.13025E+02    0.11528E-40   -0.15575E-40    0.40859E-37    0.12040E-44    0.97627E-39    0.81538E-45
    0.19262E-02    0.20851E+02    0.48578E-40   -0.64849E-40    0.14053E-36    0.29987E-44    0.43272E-38    0.16253E-44
    0.19262E-02    0.38666E+02    0.30013E-39   -0.38622E-39   -0.11013E-37    0.88913E-44   -0.64670E-37    0.34454E-44
    0.19262E-02    0.94942E+02    0.39615E-38   -0.47522E-38   -0.57264E-34    0.38489E-43   -0.83904E-35    0.67777E-44
    0.19262E-02    0.50000E+03    0.42053E-36   -0.43902E-36   -0.66303E-31    0.47597E-42   -0.87951E-32   -0.10711E-42

    0.35720E-02    0.14896E-03    0.56024E-11    0.30930E-11   -0.48089E-05    0.38615E-17   -0.29894E-12   -0.17190E-09
    0.35720E-02    0.78447E-03    0.29504E-10    0.16289E-10   -0.48089E-05    0.10702E-15   -0.82909E-11   -0.17190E-09
    0.35720E-02    0.19262E-02    0.72445E-10    0.39996E-10   -0.48089E-05    0.64524E-15   -0.49989E-10   -0.17190E-09
    0.35720E-02    0.35720E-02    0.13433E-09    0.74165E-10   -0.48088E-05    0.22186E-14   -0.17189E-09   -0.17189E-09
    0.35720E-02    0.57180E-02    0.21503E-09    0.11872E-09   -0.48087E-05    0.56849E-14   -0.44047E-09   -0.17187E-09
    0.35720E-02    0.83601E-02    0.31434E-09    0.17355E-09   -0.48085E-05    0.12150E-13   -0.94147E-09   -0.17184E-09
    0.35720E-02    0.11493E-01    0.43203E-09    0.23855E-09   -0.48081E-05    0.22956E-13   -0.17791E-08   -0.17179E-09
    0.35720E-02    0.15112E-01    0.56784E-09    0.31357E-09   -0.48075E-05    0.39667E-13   -0.30751E-08   -0.17170E-09
    0.35720E-02    0.19211E-01    0.72145E-09    0.39846E-09   -0.48067E-05    0.64059E-13   -0.49680E-08   -0.17158E-09
    0.35720E-02    0.23784E-01    0.89253E-09    0.49305E-09   -0.48055E-05    0.98097E-13   -0.76120E-08   -0.17141E-09
    0.35720E-02    0.28829E-01    0.10807E-08    0.59715E-09   -0.48039E-05    0.14393E-12   -0.11177E-07   -0.17118E-09
    0.35720E-02    0.34339E-01    0.12855E-08    0.71059E-09   -0.48019E-05    0.20386E-12   -0.15846E-07   -0.17087E-09
    0.35720E-02    0.40315E-01    0.15065E-08    0.83315E-09   -0.47992E-05    0.28035E-12   -0.21819E-07   -0.17049E-09
    0.35720E-02    0.46753E-01    0.17433E-08    0.96465E-09   -0.47959E-05    0.37600E-12   -0.29310E-07   -0.17001E-09
